Amount Earned,Completed Jobs ,USD/Hour,On Time,On Budget,Repeat Hire Rate,Accept Rate,Country,Overall Rating,Reviews Count,Education,Work Experience,Number of Certificates,User_ID_Hashed
6.4,100,15,100,100.0,18.0,91.0,India,5.0,95.0,1.0,2.0,1,bd60e6347a5de7a0f65de32142b6304dded4f60055bea2b2dcd0ced9e8ef56b1
7.0,100,25,95,91.0,25.0,73.0,Pakistan,5.0,227.0,1.0,3.0,6,0518b3f8f56b62375691756fb42836d8f0b1cf1f1bce1ba6370d75caf78dda17
4.9,100,30,100,99.0,10.0,86.0,Pakistan,5.0,9.0,0.0,1.0,1,fd64429262535aba0f2f37fcb0b14b0762b1d8c419f2d85907db36f0d19be0db
6.1,100,15,100,99.0,8.0,76.0,Pakistan,5.0,71.0,1.0,3.0,2,aef1ef367de7cd32939e1b66ff117e8e8d108366768ba640aaccfa635fc0460e
8.3,95,20,95,97.0,14.0,95.0,Pakistan,4.9,406.0,1.0,2.0,3,2f1f59f33ffa8f3175825d842510aa5e7e84cae76175a04aa946f77b618d5428
7.9,93,10,92,93.0,15.0,70.0,Pakistan,4.9,709.0,1.0,3.0,5,075a57e3ea17885ce3dcf40df4902941f8a7681dbb87861dc2991fe5500554a8
6.7,89,15,92,91.0,14.0,75.0,India,4.8,102.0,1.0,2.0,2,5ed59f3330e1b893f4e507e8dca2a760f3ad9a3d22719e02a136ed3e87a2eed8
8.0,95,18,88,97.0,15.0,93.0,Pakistan,4.8,158.0,1.0,0.0,10,0579fe7b193c0f304ad9ed406bc9b3fc6179f37981a452edf7a0c9e9b13c1724
8.4,97,50,92,95.0,8.0,89.0,United States,4.8,167.0,0.0,0.0,4,42786d4949bef8e8837a346a182f25d453ef7244170b45a3c91bc941fced88b9
8.3,96,20,98,96.0,14.0,78.0,Pakistan,5.0,171.0,1.0,1.0,4,560c4b18ad68d2c353109703e89ddc708e33eb79768d95f49f924a8b3f4d7f0f
7.3,100,45,97,96.0,27.0,76.0,Venezuela,5.0,372.0,1.0,1.0,6,59801c3954b31da513a2ada543729e1ce524dbfccb87f24acaec83f8c18c449c
6.3,94,20,85,86.0,17.0,59.0,Pakistan,4.8,165.0,1.0,1.0,0,69898bd2cc913ab906549f0950ad7fc17721e5abd6279a3b02471e935ac1c117
6.5,95,30,97,98.0,37.0,100.0,Egypt,4.9,54.0,0.0,3.0,0,e26fb992553ce5e957c6161bc343e3212f30aaa35f53835bc682882ac0ca2dbf
7.7,97,35,95,94.0,13.0,92.0,Pakistan,5.0,271.0,1.0,2.0,2,b03c90aa4afd3eea3939293833f1b0fdc44e06ce813a3db7d17d658fd235939e
7.3,98,50,96,83.0,14.0,87.0,Panama,4.8,141.0,1.0,0.0,13,729d9d5cdb2671fd6ab64ed7dda25ed4c98c18f741e93fdc15d0113c59933389
6.5,100,28,99,99.0,17.0,100.0,Sri Lanka,5.0,51.0,1.0,1.0,8,7fd9c8247cced054d06fd375e2f942e43ea40b642c9d86c5b26c01af31d22026
6.2,100,40,86,100.0,3.0,91.0,United Kingdom,4.8,25.0,1.0,1.0,2,39cec09b40d6a9267eb5daafbef933ad5435b4bbba73cfbed3dde9f4bdaa4d42
8.2,100,25,93,93.0,15.0,74.0,Pakistan,5.0,649.0,1.0,1.0,9,c77e66d346f52ab7920458cef863981ca53ac5989d83f36d102a97c42d97cc10
8.9,98,22,96,99.0,21.0,88.0,India,5.0,291.0,1.0,1.0,6,945d1e975dca432d2eb3073f35d1564e313eb13a82f924eab97f743609e1d938
9.1,95,75,94,94.0,12.0,94.0,United States,4.8,72.0,1.0,2.0,2,27655f534618010d839adcbde16a7924b6efda982251e75188cf69537cff8e74
6.3,100,25,91,92.0,9.0,83.0,Australia,4.9,58.0,0.0,0.0,1,1fb6ea55ca70afcdb4837ac64f1b44eb830053ce6d3a48ba89aac07ed73e833e
7.6,96,20,98,98.0,20.0,71.0,India,4.9,36.0,1.0,1.0,1,b70571f913f52c805c1a419343f819c2606fc6350e58ff60fbed4b2dac6ed822
6.9,97,15,94,94.0,14.0,87.0,India,4.9,190.0,1.0,1.0,1,d00076b58c6d4214b6617040b0f2b8e6f3164520c2fd35d8a667595995f898a9
7.0,99,30,97,98.0,14.0,89.0,India,5.0,331.0,1.0,1.0,4,243285ffa1441a9575df9aff8ea0bf534a08fb813c7ab31e078997ffdf7dcaca
8.3,99,20,99,97.0,35.0,88.0,India,4.9,153.0,1.0,1.0,5,f9adb60ecd2b57b94a159c88d897a3b53095f8fdfb2e843b08f8f2846f96138e
7.7,94,25,93,94.0,20.0,90.0,Pakistan,4.8,350.0,1.0,1.0,6,c64b43fd7b7c2e99cc8a3931200bb2601393816e9d9a4db7d5a8ff9b8aec08c7
6.7,91,21,100,71.0,19.0,73.0,India,4.9,37.0,1.0,1.0,2,3c0a9f26e41313e53e011f9d136a6ac3fd0919fb2c0a20abc64d9622411fe12f
5.5,100,10,100,100.0,67.0,100.0,Bangladesh,5.0,7.0,1.0,3.0,0,d8e324ec8760534a02042cb9b3536a352f34419101277b37a3e715df0c69a4bf
5.7,100,25,100,56.0,30.0,92.0,India,4.7,10.0,1.0,3.0,4,36252e13ffffcc2c369056cbbfa42fb3eb8be1f165b6f068030e021d57701252
7.1,96,50,98,95.0,9.0,81.0,Pakistan,4.8,182.0,1.0,2.0,7,8fd44a786eb95e594840fc823af6f5c8f61d110e64117b1e3c24674229b67c34
6.9,98,30,95,100.0,6.0,67.0,India,4.9,180.0,1.0,1.0,1,e4413025aa53754e8c59e0a7b7cb0a65e2297df983e7b93ad7b02fb9fb8e89c6
7.5,100,24,97,98.0,22.0,94.0,India,5.0,240.0,0.0,0.0,11,9ee60cba74502509c88cae891bb37caf222e6a739b086b3c47cd0b85b8799714
6.9,100,30,100,100.0,10.0,100.0,United Arab Emirates,5.0,17.0,1.0,2.0,0,84cb32f9a8dade307e022cd937b6e3c3196c1c059ec56add6f39e3b922d64293
6.0,93,15,98,98.0,11.0,68.0,Bangladesh,4.9,51.0,1.0,3.0,5,43f40c7216430990fa730e240a8873620f9bbe3f35a91f5f8d320b61c1a53fc7
7.3,91,20,84,82.0,9.0,86.0,Pakistan,4.8,273.0,1.0,0.0,2,b59ac07d97572a9af30c399a65bee62d40ab28785116e8f51027a34f2fca38fb
5.9,99,12,96,96.0,30.0,83.0,India,4.8,70.0,1.0,2.0,1,42ff24138c61c5b50083d2dce28efc54e7c528fdd23e2876610737252359cff4
7.1,94,40,94,91.0,23.0,94.0,India,4.9,99.0,0.0,0.0,3,895ca713c6dd7e7311530fe54df1574c955851c866613751b6f5f81370734334
6.9,97,30,97,100.0,20.0,100.0,Pakistan,5.0,32.0,1.0,1.0,0,419f0c70fc8838fee4f6970f61dcedc19fd6a0937e5742990ffe526a43ac9dc5
4.7,93,20,82,99.0,7.0,100.0,Pakistan,4.9,14.0,1.0,1.0,0,3c37a1b036eb4d6a5be345d4f68759516aadaab691d1c58907cea60668d26d97
6.9,99,95,98,98.0,10.0,76.0,United States,5.0,117.0,1.0,2.0,0,cc7aba5d36cadd8de095b50b8c1c87bf73fd700c831b9f4da6a2f5875e6bb316
7.7,99,15,91,94.0,16.0,88.0,India,4.7,186.0,1.0,1.0,4,39dc90998c5ee408acb5b9306c4dac99cd69fa5609acb404b7b22ccab34946c4
7.5,94,50,80,82.0,13.0,78.0,Pakistan,4.7,193.0,0.0,0.0,4,2aeb5426a0b02dfa4b8aa953e0101d9eb2424f5912f37bf0e7e9eae0d4bc597f
6.1,100,40,97,100.0,29.0,90.0,United Kingdom,5.0,14.0,1.0,1.0,2,d64ab7e424d3d1d43c8c193cde27103cd26dec21eb8109e33ceeb041ba9e31d1
8.8,100,50,98,98.0,14.0,91.0,United States,5.0,48.0,0.0,0.0,4,63b87dcfa42333bd32e18d21b652a894cb4c970a782bbb36dfcf7691ccf901f9
7.4,100,50,98,98.0,8.0,73.0,Pakistan,5.0,226.0,0.0,0.0,2,efbcbfb32ef1f6d179de40be073bb6f5056e48f0c9b025e4dde4d9995b3af3d6
5.4,100,30,100,100.0,100.0,100.0,India,5.0,1.0,1.0,3.0,0,64701886598647dec00da993c936a54721889852a7d58aa49f4703aede9999b9
7.1,98,25,96,99.0,26.0,98.0,Venezuela,4.9,111.0,1.0,3.0,5,53f9d249701f59b7772e275cb81826f50e0c8fdae6cb3cc2679b0423fca2733d
6.3,100,33,100,100.0,50.0,100.0,India,5.0,5.0,1.0,1.0,0,5bd03e38893960d31f064e33633e8bcc411ae8753363451a03dd7dbbb3ae06a6
8.4,96,25,91,94.0,12.0,98.0,El Salvador,4.9,346.0,1.0,1.0,11,834657b8d9cf7c6a8fe4ea796c2e1f9a5f1233f081d1f290b30d87ea02975569
6.3,100,40,85,100.0,7.0,81.0,United States,4.5,17.0,1.0,1.0,3,ee4c6ff023918f8b6a8e9cec5d63e50d06514cd4d3a2cbd8221a977f79307f25
7.9,97,50,86,92.0,11.0,78.0,India,4.9,824.0,1.0,1.0,4,3a8977395e10e37e77acf93c4caacc96f0b58e29234656ecf3d445f9c78e6ff6
6.7,96,30,85,98.0,10.0,64.0,Pakistan,5.0,102.0,1.0,1.0,2,fc0131d56b9d2493bee61375bfd47369b35578b91a1fc827d7fc8541b6a16d58
6.7,99,25,93,87.0,9.0,82.0,Vietnam,4.9,241.0,0.0,0.0,1,d31f3d8b11b5e7f725c574b53313abcedc9d956b8a1f0b73b544efa11e3e9b5a
6.1,95,20,100,97.0,57.0,100.0,Tunisia,5.0,18.0,1.0,3.0,3,43bf06ae245470189f53c4c33710bfac601db8de56addda7c5ee9d788bbf699c
6.5,93,10,91,90.0,13.0,79.0,India,4.9,91.0,1.0,2.0,1,d269efb4792d7e292761381797e082994be82b7855f37e8dada2ce7396495088
7.3,91,15,78,87.0,11.0,91.0,India,4.7,423.0,1.0,2.0,0,b820e974eb5e5b018cd888fba07b7821bb33637aaa1154903bc5246e9f6e7f33
7.9,100,25,91,90.0,15.0,94.0,Egypt,5.0,581.0,1.0,3.0,3,29f19fb7e5966b6bb827ad53734c241140325d337848ea421bca7034cf4cbc27
6.3,98,20,100,100.0,14.0,95.0,Pakistan,4.9,32.0,1.0,2.0,2,61ace0bc816b4cea3245d522ae96a8e8ac5116138dd0c04bac4026cb98ed3713
7.7,97,20,87,90.0,17.0,91.0,India,4.9,191.0,1.0,1.0,2,baa7182d76826c77f0503af45aa53ad834dbcfe2f43146c918fb2ebaf8bfe903
7.9,92,45,95,98.0,22.0,98.0,Malaysia,4.7,72.0,0.0,3.0,3,5f002b551a1c0204a8846104f1c8239e7089ed0266dbdcff0e8fe05cbdfcab8c
8.8,99,66,86,90.0,20.0,78.0,United Arab Emirates,4.7,4159.0,1.0,3.0,15,d583e7b51d97e94785b364f96412040dc48381323e6257071d493e5d1a7afd30
5.3,88,20,96,100.0,21.0,71.0,India,5.0,8.0,0.0,0.0,0,c128b7f9efb8e45d355c5a3fde70ff0ebe1e84433e56e82da0219238821edf0e
5.9,100,20,59,100.0,24.0,80.0,India,5.0,28.0,1.0,2.0,3,16829e65792f96dd0c4a6f686ec1276789f2fdcb6a4e3048a3dc1b750a237271
5.1,100,20,100,100.0,25.0,33.0,Pakistan,5.0,5.0,1.0,1.0,7,48e97479169f9903f6e7a722cae46542da5b91e6f79229d27630d38316fab7eb
7.2,99,10,95,92.0,6.0,83.0,India,4.9,578.0,0.0,1.0,1,20a0de3c69b2a0e21203309281faf71ec584f46d2781bd0fc6835648d6348c12
6.9,98,50,95,96.0,9.0,88.0,India,5.0,180.0,1.0,1.0,1,5e3578d20809ba6d4b319e3bd705d5ab152a5d644963a32409aed3d87bde5190
6.0,95,50,95,100.0,17.0,86.0,Australia,4.9,20.0,1.0,0.0,1,f11d7aa521cea9d39fa03aa0214bcba9b2a44632a0d114a36fdde77d305bcc89
6.6,98,30,99,99.0,33.0,60.0,Pakistan,5.0,54.0,1.0,1.0,1,94a14160d32680aa97bd0af39bb1a196a96d6fb5827cef80903d1dba49a91202
6.8,93,65,100,100.0,2.0,54.0,Pakistan,4.8,39.0,1.0,1.0,2,af9fa8fc990df3dc5f49fb5e417210deca38ba8340bd5d26515b64c962732e7e
6.4,100,15,100,100.0,50.0,100.0,Ukraine,5.0,3.0,1.0,1.0,0,154d519e756433723d98b87ad9f6ea0d6c5d0b7a41702528d5d817f31613610e
7.6,98,15,94,97.0,19.0,92.0,India,4.9,305.0,1.0,1.0,11,0f961ae1c28f1651d02e13fa047ce9e781f1c885fa49fa327e566e20e4dfe244
8.7,94,25,89,95.0,20.0,78.0,India,4.8,272.0,1.0,1.0,3,4e565f0332996e6fef6ec7e9414cb1a47c95511720619b5441f987d5e3d8b8d8
5.7,97,20,98,100.0,29.0,100.0,Pakistan,5.0,25.0,1.0,3.0,1,3c96f0a9071fd42ade63e26ed456e6b045693d7dfffe87cd4f1f624a7f01cae1
7.1,98,15,87,93.0,12.0,83.0,India,4.8,87.0,1.0,1.0,3,7de86a2c52ba951bff8ab1c7c57756851838014ee87f80530cfa06416ec22ec4
7.3,92,50,95,95.0,5.0,89.0,United Kingdom,4.8,47.0,1.0,0.0,4,1ff9289a037ee0b7dd0ae60aee2aa588a87a3fe7d70c29cb998d0c5ce70ac86f
9.0,100,45,95,98.0,26.0,94.0,India,5.0,520.0,1.0,2.0,3,a72d4aa309ead709857360d258349d7e4f08034d36f3823639deaa3ca8347e54
8.1,98,25,97,99.0,20.0,86.0,India,5.0,188.0,0.0,0.0,3,402ddd10232b8a0c7a497f37e4a9f91ecd32ffbaffdfd53fbe208af7cd28e911
8.2,97,15,84,88.0,6.0,90.0,India,4.8,681.0,1.0,1.0,2,b7593b1fdfe548a0fb926aaa22c0ef99d27dc3ab9a7a088f193911678b4cc6e6
8.8,98,20,100,100.0,20.0,87.0,Pakistan,5.0,217.0,1.0,1.0,0,7ebaa07146844bb5d079da694e3340c3b74908e4489d65584489dfc5e97ce686
8.1,99,15,96,98.0,21.0,92.0,India,4.9,176.0,1.0,1.0,4,e75761fa8fb396855df2e413513e0eee18270f4b601c5bcc4b14dd112d47b4e3
7.9,94,40,87,91.0,20.0,90.0,India,4.9,107.0,1.0,2.0,4,bc0e56955996ec9b2eb55afbef0fea0df11bf8a87023a0b52e940e42c1b57e4c
5.9,97,30,100,100.0,31.0,58.0,Serbia,5.0,29.0,0.0,0.0,0,8d9923d8f00719885e6353ab674a2ff1337cef32d5de77d445cd680aabe46947
7.2,91,20,94,88.0,14.0,97.0,Pakistan,4.9,63.0,0.0,0.0,2,fea1f9a56b2d96069b3b592d824f13de99579c68dbe0ca048cf0b01223314a0f
6.6,100,20,97,96.0,24.0,94.0,Egypt,5.0,119.0,1.0,0.0,2,0116290ad6c7ee3aea195c98032734d95823780ae309b9b1546a1a8593a32a4d
7.7,100,50,99,100.0,14.0,98.0,Brazil,5.0,38.0,0.0,0.0,2,4483647c2bb67cf472eaa0b4f6b28ab135e2fda05fd08084cb04a80acca89fee
8.4,98,30,99,98.0,13.0,84.0,Pakistan,5.0,50.0,1.0,1.0,2,4d853e820ab41b24ffe8087a33fc320b18cf076c670903e0cc45a3833b95570c
7.6,86,12,100,99.0,17.0,98.0,Ethiopia,5.0,76.0,1.0,1.0,3,10e756a9faac4b3cc45b3aacbcc86fec582dcc1c3e8ae68be403519fe070ce94
6.5,92,15,87,99.0,9.0,68.0,Canada,4.7,76.0,0.0,0.0,3,9c432fe7d1dbd550b16f4b66e725a8bf3984384377878596ebfb87742c759340
7.2,94,25,83,91.0,12.0,62.0,Pakistan,4.9,195.0,1.0,3.0,3,0853871c2c9246032a45adf427c9d0eacdc4c5ce11b44dacfee962980cc4885c
5.3,90,21,100,100.0,16.0,94.0,India,5.0,29.0,1.0,2.0,1,1aa52934074366f5b737cc83c7e5b8a7dccc28ccc62f358d62715a3cb43b8e52
5.2,100,25,100,100.0,21.0,81.0,India,5.0,31.0,1.0,0.0,1,a05d63b15b2acf43f39a6e7d136f902ca4e97d10ba4a8df66995cdf3b30d430b
7.6,100,50,100,100.0,31.0,98.0,France,5.0,50.0,1.0,0.0,2,d74a7bb22b73c10a57b9bd7339371eb5bb4305b7910c548a0f9d57a274e4844a
7.5,98,30,100,100.0,23.0,94.0,Pakistan,5.0,48.0,1.0,1.0,1,d5f371e01b63b2137e2aaec6ba07fe4fcc2dfc98ffffb6441ad96edde09defdb
7.2,100,50,98,96.0,17.0,71.0,Pakistan,5.0,366.0,1.0,1.0,1,c376b718a6db1771db69584f31e3e02c602b0eb81b3a634024cf1475b33555bc
6.3,96,20,100,100.0,23.0,89.0,India,5.0,44.0,1.0,3.0,4,f6ca25d9ed4b122a6499242cf46df7d378dfd4ea87e728ffd0a2eb7e17990e25
7.3,99,45,97,97.0,22.0,92.0,Hungary,5.0,149.0,0.0,0.0,2,86b25cba79fdf57a7fc9022fb4e23db61c88c81dfe3f7e7961238a015d30121d
7.0,96,20,98,98.0,18.0,82.0,India,4.9,66.0,0.0,0.0,2,1c32b6710445a3b2e9b5deb7e48d93efdfad7b3bccf246a34f33e32157c2a170
5.4,100,22,100,100.0,21.0,94.0,Sri Lanka,5.0,9.0,1.0,1.0,1,0e3aeb545d136fad4bae977e848ce4f1ba1ebfa39b59d258a932edf35bc1964c
6.0,94,30,100,99.0,8.0,74.0,Morocco,5.0,45.0,1.0,1.0,2,f72599a544b351595633c690564cd3d1496dc885861ec3f8b59d779b0414018d
5.2,100,20,100,100.0,22.0,100.0,Vietnam,5.0,30.0,1.0,1.0,8,3e6b14f8fe48ee4aad2281688657cff6abf3512685354d83a1e7183cf88e2f6b
7.2,93,21,92,96.0,14.0,76.0,India,4.8,189.0,1.0,1.0,1,c043afb7f5055d7d0565671fa1d26466b4bc39ade2da2a8283c698beadaa7fc7
7.5,89,100,73,95.0,16.0,95.0,Pakistan,5.0,50.0,0.0,0.0,1,eab528e8d4022032f9d7786a1596911a35f195b00580796d782852c2520c1145
7.7,96,22,85,91.0,10.0,73.0,United Arab Emirates,4.8,343.0,1.0,1.0,5,981d5fea8c9369043122b4c2a8d20c88559a2c6439ad9ae73df5d4e9feb3e01f
6.9,94,15,95,97.0,17.0,73.0,India,5.0,162.0,1.0,1.0,1,59bdd772c82e43c2ca9471bf44b1e91cfcc0a716811178a0470a9de31abe5429
6.6,98,20,100,100.0,7.0,72.0,Pakistan,5.0,57.0,1.0,1.0,2,8008d2a8e9fd3ecea5eb86da8a2c137ab773d7cebf39a4fc56fbfd43841a67e1
7.1,99,50,89,93.0,24.0,87.0,Ukraine,5.0,75.0,0.0,0.0,0,359fd400188874ac9dc58405cbd6848a8671f2ae96218762723347b6da1f77c7
9.0,95,10,91,95.0,18.0,79.0,India,4.8,1322.0,0.0,1.0,15,55ba3dc67bffc1b4aec0b84987cc00fc81606e029aef59b8929328267ef96272
7.9,99,35,99,100.0,11.0,93.0,India,5.0,949.0,1.0,0.0,3,3232b613f1bd076f771947afdf91a5c803c6b1fc59f60f0a68455798f67870d3
7.0,98,30,97,98.0,11.0,95.0,Venezuela,5.0,229.0,0.0,1.0,1,c065294a7648fb67a5f112eaa47ac57dd76f94092977c4738dff9d773cb025f8
5.3,100,55,97,97.0,7.0,100.0,Algeria,4.9,9.0,0.0,0.0,5,efcac2c2149759ecf5a4d9ac0edecea97833c6f2b0804982009b7efe2b9ec728
6.7,100,30,100,100.0,25.0,100.0,India,5.0,3.0,1.0,3.0,1,ef8297a20393ae4dddf024c2f667da621d2abc174e6e66b8ecd8e06e1ff72b25
5.4,98,25,87,99.0,23.0,92.0,India,4.9,42.0,1.0,0.0,1,99ff32116f3634affccbc33bcac8b39bb8b958f245bf853b9bc272a317bad553
7.2,100,15,100,100.0,19.0,100.0,Brazil,5.0,30.0,1.0,3.0,1,44df92723298ec638a376633e569400cc971a7d0595dfd3adbdfb6fdce81e649
5.1,100,30,100,100.0,38.0,93.0,Bangladesh,5.0,14.0,1.0,1.0,0,ddeae6da8ad4357a2c6557eaeacad853ffa8d2fecebb90245a43b836fedea4cc
6.8,91,20,90,91.0,9.0,82.0,India,4.8,22.0,1.0,1.0,1,05149292338b65d10d14df9ba8c7f2f87340913cea9a54f45f11ed2ffff1b215
7.9,95,30,91,91.0,15.0,83.0,Pakistan,4.8,308.0,1.0,1.0,4,720e02d5ec55fea33a18e122d7dd1e7b083fc867b3525d735304f1aae8db4503
5.9,98,20,100,100.0,14.0,85.0,Pakistan,5.0,136.0,1.0,1.0,0,ad185f47b7c17523f87652c8d4d422886fee9d825fe46674d9de0f9c3c2b21dc
6.6,89,20,96,98.0,10.0,81.0,India,5.0,63.0,1.0,2.0,0,5e2a9c8c947b0fcd21860cc67c8a3a9300fc9daaeb9d359ad1a37b2f71cd1f1d
8.2,100,15,99,96.0,15.0,90.0,India,5.0,150.0,1.0,1.0,3,5bef9abee1f42706896de06982e90b0d63de7ee4eb46829631faeb3aaec656f8
6.8,97,30,93,94.0,23.0,84.0,Bangladesh,4.8,87.0,1.0,1.0,1,533c1eb2516bbf8664931d99a850ce537227c4a28ee19709dcd3c4b9967f3e92
6.9,100,30,94,95.0,9.0,85.0,Peru,5.0,34.0,0.0,0.0,2,76bb36af01e0176d7502baecdfaa5f37f71a06cbed0afd65d604796f22945bc0
6.4,98,17,87,95.0,21.0,88.0,India,5.0,49.0,1.0,3.0,2,ff4345fc3fe7320fa411bcca91a238f88d51dd7941f64f3e7fa4bed453dcf43c
6.0,98,15,98,97.0,12.0,89.0,India,4.9,56.0,1.0,1.0,7,b17a51a0357a95ee73ab08027d6faf0d0042bb51acbe7e9e1bfc37c34a9bfeac
8.0,96,20,94,97.0,9.0,93.0,India,4.9,285.0,0.0,0.0,2,bb9ef0d3fae357592cc0361ccb35aa7f77e0b46dad92867c07a1f65c80ae725e
6.6,98,10,98,98.0,11.0,69.0,India,5.0,284.0,0.0,0.0,2,98c41869e02c2afd338faa36cfb6c6bfbfff2ae0d6254b02d5e3a0adbefd450d
6.6,98,75,96,99.0,24.0,85.0,Sri Lanka,5.0,102.0,1.0,3.0,1,08051347f65c3e1f15be7c1212014c53e6de0e13ff58e7f825c9c6283dd02fb1
7.4,99,25,92,94.0,13.0,87.0,Pakistan,5.0,911.0,1.0,2.0,2,3229723c00fa6038e9b94b6fc3f4d74fac1f00568d1cad50fc11dfd28e30ed07
6.5,92,50,98,100.0,25.0,100.0,Germany,5.0,12.0,1.0,0.0,6,966f4304e824221157186bbd835196ebe0fafa2c96dd779c27ec83114b282c12
6.6,92,2,100,99.0,16.0,88.0,Bangladesh,5.0,149.0,1.0,3.0,9,167ded205fd64d3fe3b6c79f2850c70101bb74a5dc23c9fcc3582452291012db
7.3,99,15,95,94.0,18.0,90.0,India,4.9,194.0,1.0,1.0,9,97f44d842848e6c693bf11667c6eaf1f7d2f02cf9c063d5bb863c975d536bd7f
8.5,98,20,93,98.0,20.0,90.0,Pakistan,4.9,757.0,1.0,2.0,9,2897ce03a0777208040e0b265613b6d62d2cf9261abb441b92de257d8b8f1855
6.2,100,5,100,100.0,20.0,100.0,Venezuela,5.0,13.0,1.0,0.0,0,b7a379cb8e3d155ddcd0c87b21d528ac6b9d1dbcc98392afd52ad9b89bed97b1
6.1,100,21,100,100.0,29.0,80.0,India,5.0,93.0,1.0,1.0,0,81d5a3bfa9ea270bcd066aa42307e2815b0307854b2047c6b6b10dc60ea40cf7
0.8,100,10,100,100.0,100.0,100.0,India,5.0,1.0,0.0,1.0,0,6450830059bfc81de3af2336f316c9fc82d3f1a4a3da46834095fac4d9dc8975
5.8,100,15,95,97.0,8.0,70.0,Pakistan,4.9,52.0,1.0,3.0,0,3a274367b17b15e9ab423be8c841850f54053f6bd3992c293d822457ac54f41a
5.6,100,30,100,100.0,20.0,71.0,Philippines,5.0,8.0,1.0,3.0,1,7f6a84d87912821298ec1b1cac06444dd5ea89698464468343a4ddc1bd70be2a
6.6,97,15,96,95.0,9.0,60.0,Pakistan,4.9,131.0,1.0,1.0,1,b297704fbf0f2082258236876e883e4c23104749f944d7f82ed138c36098c32b
4.8,100,20,100,100.0,38.0,100.0,Pakistan,5.0,11.0,1.0,2.0,2,cd87e5db9c8ce211d1d1a77b8801faa356e8c39ae96cbd83c26ec65b5e2e7c10
10.0,99,21,91,98.0,20.0,93.0,India,4.8,2066.0,1.0,1.0,8,a05197118201cfd6f95652b862670a4a898456f460f2e31bb376e7d6f646c7e9
6.4,92,110,100,100.0,8.0,63.0,Venezuela,5.0,12.0,0.0,0.0,1,81fc20095c517ca5f85b7043e0253a0154c05d2d9ff5770d39e32e3b69aede4e
6.8,100,20,100,100.0,28.0,100.0,Bangladesh,5.0,20.0,0.0,1.0,0,b6f458400cde3b75388695723fcc2d524af4e8a9dfefd6bc36c54cf88edfb866
6.3,100,30,94,94.0,40.0,67.0,Bangladesh,5.0,48.0,1.0,3.0,3,7d7849c7eb4bee166a47a002250364f164b2c689a46c2f34b68f428935e90c7a
8.7,92,25,79,98.0,22.0,92.0,India,4.1,46.0,0.0,0.0,2,1b91d500023f3632bb34f5332839b93df6edc970bc592048e7aa2a546c835b03
7.5,100,40,88,95.0,35.0,100.0,Bangladesh,5.0,144.0,1.0,3.0,11,68b958b69e4e812892c829f32432a0d669df575cd63757ab5e6f2be8f3b0d396
7.9,98,50,99,98.0,33.0,97.0,Malaysia,5.0,331.0,0.0,0.0,3,8d1d174b0a9fb06ad2ab69a04c56a2481147a28942a8d097ce52f5a0a1350202
8.2,99,5,97,94.0,9.0,82.0,India,4.9,365.0,1.0,1.0,3,379fd733a8b6b62e27e019a5a6fcd4b2fa692cb618ae90d2f6629ed50e616a7b
7.1,99,15,97,97.0,12.0,88.0,India,5.0,228.0,1.0,0.0,9,def113a460f5f1f804d40bc30d6eeb1fe3bb0830c679745f74e6e58aac90f45c
7.7,100,30,93,100.0,13.0,94.0,Pakistan,5.0,34.0,1.0,1.0,3,789aba2b1fb4bbbe932ab5db5f0323bbda61268cf6bd05b720fcc5bcb357281c
5.5,90,30,100,100.0,45.0,46.0,Argentina,4.9,19.0,1.0,3.0,0,62a1cb68b4a75fb80ed1f38a51610c43a37e6b7c6052bfc90a3d605460e7df93
6.0,90,15,91,99.0,5.0,85.0,India,4.9,45.0,1.0,1.0,3,89050eb34962ea90c4b0724c63025e63fef5769d0ca5eeaad0e1542d622101d2
7.2,98,40,98,99.0,13.0,80.0,India,5.0,133.0,1.0,2.0,8,0a28377a738ed692c23dae51466d8b18618ef351ef346acbb0c099c4d2fa8550
8.1,97,25,94,98.0,29.0,85.0,India,4.9,105.0,1.0,3.0,6,1e8de5a5060d02bc4d55d0909dab34e60633ef7200061e3e82a3a47cba9b9479
5.9,96,12,86,96.0,12.0,70.0,India,4.7,23.0,1.0,1.0,2,8015db6a61da97b4d1c890f677b4785faf30485ffe97f3fc194ba9c5ce06894d
5.9,97,30,78,98.0,10.0,96.0,Egypt,4.9,29.0,0.0,1.0,0,9be604fe5cbbf273abf0a3e07092b60526b3f1398963f2b170cd35f4513d1632
7.5,95,25,86,88.0,31.0,92.0,India,4.7,92.0,1.0,3.0,3,2ce2f08f8c41fff96ae76ea066d263d80cf1261afbbb6993f3448de6e085495f
6.1,100,35,92,100.0,50.0,33.0,"Moldova, Republic Of",5.0,4.0,1.0,3.0,1,d1eecb1fc7faacf8ba9ea59ad48e885b6cb83c654b430a2df2c14ec3c16b5fbd
6.1,100,65,100,100.0,15.0,100.0,United States,5.0,23.0,0.0,0.0,11,c6a74df1c2e4edbf6cff7687e516855bf42ae3eb5494f62a1344a2acf66c5fc0
6.7,96,30,93,95.0,15.0,77.0,India,5.0,169.0,1.0,1.0,5,bb94d35eed7c86765e20013c4e17eb7efcd67e967ce89e934d5542e11a83c30e
